what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343473834131
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1343473846474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343473846673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343473852548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343473969662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343473996035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474076815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474081005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474081620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474092316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474095747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474179065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474182194
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343474183355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343474187102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474189841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474190784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474191534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474349545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474350002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474883575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474884866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474887864
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343474887912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474891941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474893179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474898570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474915866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474921107
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343474937315
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343474937585
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343474937731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474937913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343474937926
error,log,,,"Internal Error",1343474938945
error,log,,,"Internal Error",1343474939004
error,log,,,"Internal Error",1343474939019
error,log,,,"Internal Error",1343474939074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343474947661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475041439
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343475041676
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343475046163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475052238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475173746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343475179394
error,log,,,"Internal Error",1343475190815
error,log,,,"Internal Error",1343475190847
error,log,,,"Internal Error",1343475190855
error,log,,,"Internal Error",1343475190866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343475192518
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343475193757
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343475202992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475205451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475345335
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343475345371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475351292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475407953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1343475409865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475410347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475412313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343475423760
